"","ID","EntrezGeneID","ORF","GB_ACC","PROBE_DERIVED_FROM_TRANSCRIPT","SPOT_ID","RosettaGeneModelID"
"28263","10025906336","167826","OLIG3","NM_175747","NM_175747","","HSG00241931"
"28264","10025906694","57154","SMURF1","NM_020429","NM_020429","","HSG00248060"
"28265","10023806619","162540","","NM_175882","non-public","","HSG00298212"
"28266","10023823734","","","AA909480","non-public","","HSG00317288"
"28267","10025910826","285282","RABL3","NM_173825","NM_173825","","HSG00221300"
"28268","10023828056","199953","","XM_114067","non-public","","HSG00353605"
"28269","10023823597","23760","PITPNB","NM_012399","NM_012399","","HSG00314272"
"28270","10023815706","25984","KRT23","NM_015515","NM_015515","","HSG00298179"
"28271","10025910297","25","ABL1","NM_005157","NM_005157","","HSG00260724"
"28272","10025928010","","","AW263679","non-public","","HSG00363443"
"28273","10025915854","","","AA323598","non-public","","HSG00237576"
"28274","10023827192","3024","HIST1H1A","NM_005325","NM_005325","","HSG00244017"
"28275","10025905958","79876","UBE1DC1","NM_024818","NM_024818","","HSG00220306"
"28276","10025911663","22881","ANKRD6","NM_014942","NM_014942","","HSG00244577"
"28277","10031920395","353093","RAET1K","AF425244","non-public","","HSG00239674"
"28278","10025921430","","","","non-public","RosettaGeneID: HSG00388602","HSG00388602"
"28279","10033668902","6580","SLC22A1","NM_003057","NM_003057","","HSG00242392"
"28280","10025916628","401720","","NM_001013690","non-public","","HSG00359313"
"28281","10023807291","","","AF064843","AF064843","","HSG00265971"
"28282","10023815513","","","AA283050","non-public","","HSG00407716"
"28283","10025903533","54841","BIVM","NM_017693","NM_017693","","HSG00284659"
"28284","10025919150","","","BC040925","BC040925","","HSG00308847"
"28285","10025904064","23746","AIPL1","NM_014336","NM_014336","","HSG00298205"
"28286","10025909016","9578","CDC42BPB","NM_006035","NM_006035","","HSG00287189"
"28287","10025913297","162517","FBXO39","NM_153230","NM_153230","","HSG00301906"
"28288","10025932628","392425","","XM_373338","non-public","","HSG00252525"
"28289","10025904002","4695","NDUFA2","NM_002488","NM_002488","","HSG00237685"
"28290","10025917434","","","","non-public","RosettaGeneID: HSG00365644","HSG00365644"
"28291","10023805641","1235","CCR6","NM_004367","NM_004367","","HSG00243577"
"28292","10023808722","642031","","BC013284","non-public","","HSG00409152"
"28293","10023811385","2786","GNG4","NM_004485","NM_004485","","HSG00204407"
"28294","10025903397","113730","KLHDC7B","NM_138433","NM_138433","","HSG00314367"
"28295","10025914796","","","BC038744","BC038744","","HSG00239549"
"28296","10025905101","57537","SORCS2","NM_020777","NM_020777","","HSG00227310"
"28297","10023825136","","","AA648049","non-public","","HSG00258039"
"28298","10025906576","64149","C17orf75","NM_022344","NM_022344","","HSG00301934"
"28299","10025923954","","","","non-public","ENSEMBLE: ENST00000329538","HSG00254924"
"28300","10023814043","10466","COG5","NM_006348","NM_006348","","HSG00248652"
"28301","10023848758","5284","PIGR","AK026320","AK026320","","HSG00205155"
"28302","10025908061","51063","FAM26B","NM_015916","NM_015916","","HSG00268621"
"28303","10025909412","285492","","NM_173661","NM_173661","","HSG00228598"
"28304","10025934305","","","AI248972","non-public","","HSG00262737"
"28305","10033669037","57835","SLC4A5","NM_133478","NM_133478","","HSG00212525"
"28306","10025907870","347918","EP400NL","NM_182613","NM_182613","","HSG00281954"
"28307","10025920564","","","AW023449","non-public","","HSG00301861"
"28308","10025911672","148","ADRA1A","NM_033303","NM_033303","","HSG00258406"
"28309","10023812515","4861","NPAS1","NM_002517","NM_002517","","HSG00307955"
"28310","10023805558","201562","PTPLB","NM_198402","non-public","","HSG00225905"
"28311","10025908749","55074","OXR1","NM_181354","NM_181354","","HSG00259877"
"28312","10025910005","22990","PCNX","NM_014982","NM_014982","","HSG00287180"
"28313","10025924981","283547","","BC035119","BC035119","","HSG00288555"
"28314","10025913762","84772","","NM_032686","non-public","","HSG00298569"
"28315","10023820796","8927","BSN","NM_003458","NM_003458","","HSG00224791"
"28316","10025905547","84841","","NM_032755","NM_032755","","HSG00204937"
"28317","10025903682","27242","TNFRSF21","NM_014452","NM_014452","","HSG00243534"
"28318","10023816468","138724","","AL133575","AL133575","","HSG00261364"
"28319","10025909165","200298","","NM_178503","NM_178503","","HSG00314835"
"28320","10025919203","","","BG007215","non-public","","HSG00266525"
"28321","10023837275","81930","KIF18A","NM_031217","NM_031217","","HSG00271430"
"28322","10033668559","6542","SLC7A2","NM_003046","NM_003046","","HSG00258081"
"28323","10023805486","9794","MAML1","NM_014757","NM_014757","","HSG00236754"
"28324","10025913226","1737","DLAT","NM_001931","NM_001931","","HSG00271450"
"28325","10025931683","","","BF918413","non-public","","HSG00274895"
"28326","10025909420","10605","PAIP1","NM_182789","NM_182789","","HSG00238214"
"28327","10025902195","9014","TAF1B","NM_005680","NM_005680","","HSG00214894"
"28328","10025926975","","","BC033386","BC033386","","HSG00415878"
"28329","10023811286","","","AL137344","non-public","","HSG00316134"
"28330","10025907691","360200","TMPRSS9","NM_182973","NM_182973","","HSG00306272"
"28331","10033668906","481280","","AM086385","AM086385","","CFG00126966"
"28332","10023807915","684","BST2","NM_004335","NM_004335","","HSG00307438"
"28333","10025907114","10069","C21orf6","NM_016940","NM_016940","","HSG00315822"
"28334","10023811305","27232","GNMT","NM_018960","NM_018960","","HSG00243832"
"28335","10023815609","2043","EPHA4","NM_004438","non-public","","HSG00214331"
"28336","10025908082","145501","THSD3","NM_182509","NM_182509","","HSG00287810"
"28337","10025910086","1730","DIAPH2","NM_007309","NM_007309","","HSG00253772"
"28338","10025926949","","","BF092137","non-public","","HSG00281409"
"28339","10023823113","5651","PRSS7","NM_002772","NM_002772","","HSG00315736"
"28340","10025922645","339926","","XM_291075","non-public","","HSG00352435"
"28341","10025902409","5582","PRKCG","NM_002739","NM_002739","","HSG00306326"
"28342","10025910772","55824","PAG1","NM_018440","NM_018440","","HSG00259364"
"28343","10031920283","192668","CYS1","AK091299","AK091299","","HSG00219097"
"28344","10023825593","390502","SERPINA2","NM_006220","NM_006220","","HSG00287411"
"28345","10025935403","","","BC022565","non-public","","HSG00270157"
"28346","10031919783","377841","ENTPD8","NM_198585","NM_198585","","HSG00317594"
"28347","10023843112","283070","","AL137430","AL137430","","HSG00265805"
"28348","10033668562","23495","TNFRSF13B","NM_012452","NM_012452","","HSG00302367"
"28349","10033669018","79783","C7orf10","NM_024728","NM_024728","","HSG00251063"
"28350","10025914707","","","AL832082","AL832082","","HSG00373209"
"28351","10025926232","","","AA026031","non-public","","HSG00294540"
"28352","10025914353","","","AK092525","AK092525","","HSG00239613"
"28353","10025924480","","","BE161229","non-public","","HSG00316466"
"28354","10025916600","","","","non-public","RosettaGeneID: HSG00366708","HSG00366708"
"28355","10025906103","29117","BRD7","NM_013263","NM_013263","","HSG00295630"
"28356","10023820487","","","AL042627","non-public","","HSG00352866"
"28357","10023809601","10051","SMC4L1","NM_005496","NM_005496","","HSG00225329"
"28358","10025905534","94122","SYTL5","NM_138780","NM_138780","","HSG00254506"
"28359","10025902263","25900","","NM_015438","NM_015438","","HSG00276762"
"28360","10023811262","1478","CSTF2","NM_001325","NM_001325","","HSG00254574"
"28361","10025911676","146183","OTOA","NM_144672","NM_144672","","HSG00294801"
"28362","10025928597","","","AI827586","non-public","","HSG00268042"
"28363","10025926173","","","XM_170468","XM_170468","","HSG00362961"
"28364","10025915878","7037","TFRC","NM_003234","non-public","","HSG00225363"
"28365","10023819064","440956","","XM_496643","non-public","","HSG00226020"
"28366","10025935217","","","AI745395","non-public","","HSG00236372"
"28367","10025909033","130535","KCTD18","NM_175916","NM_175916","","HSG00213105"
"28368","10025926330","","","AK126952","non-public","","HSG00311806"
"28369","10025911598","11160","SPFH2","NM_007175","NM_007175","","HSG00257852"
"28370","10023828078","10758","TRAF3IP2","NM_015524","NM_015524","","HSG00244630"
"28371","10025902792","149175","MANEAL","NM_152496","NM_152496","","HSG00200071"
"28372","10025913570","","","BQ007808","non-public","","HSG00421527"
"28373","10025924989","155036","","AK022764","AK022764","","HSG00247224"
"28374","10025934775","","","AF510427","non-public","","HSG00422910"
"28375","10023820814","3980","LIG3","NM_002311","NM_002311","","HSG00302464"
"28376","10023845840","","","AK026523","AK026523","","HSG00298956"
"28377","10023818158","136","ADORA2B","NM_000676","NM_000676","","HSG00298708"
"28378","10025903898","9638","FEZ1","NM_022549","NM_022549","","HSG00273435"
"28379","10025911999","142679","DUSP19","NM_080876","NM_080876","","HSG00211221"
"28380","10023825218","25798","BRI3","NM_015379","NM_015379","","HSG00251843"
"28381","10025907021","85474","LBX2","NM_138482","NM_138482","","HSG00212019"
"28382","10025910580","6462","SHBG","NM_001040","NM_001040","","HSG00302652"
"28383","10023814735","55245","C20orf44","NM_018244","NM_018244","","HSG00311844"
"28384","10023825035","326","AIRE","NM_000383","NM_000383","","HSG00315787"
"28385","10025920895","","","AK097622","AK097622","","HSG00300317"
"28386","10023804679","8260","ARD1A","NM_003491","NM_003491","","HSG00255154"
"28387","10025908016","285613","C5orf16","NM_173828","NM_173828","","HSG00238405"
"28388","10025922728","","","BC030759","non-public","","HSG00203671"
"28389","10023817641","8209","C21orf33","NM_004649","NM_004649","","HSG00315826"
"28390","10025926682","","","AL110302","non-public","","HSG00317247"
"28391","10025921609","","","AA846863","non-public","","HSG00429216"
"28392","10025930047","","","CR604128","non-public","","HSG00260600"
"28393","10023812491","23314","SATB2","AB028957","AB028957","","HSG00211264"
"28394","10025930738","","","XM_065863","XM_065863","","HSG00212265"
"28395","10023809399","54331","GNG2","AK001024","AK001024","","HSG00287315"
"28396","10025916200","","","BC040916","BC040916","","HSG00241293"
"28397","10025931190","","","AW299720","non-public","","HSG00281534"
"28398","10023830526","80333","KCNIP4","NM_025221","NM_025221","","HSG00227167"
"28399","10025926300","","","AA904914","non-public","","HSG00267101"
"28400","10023814421","55596","ZCCHC8","NM_017612","non-public","","HSG00278302"
"28401","10023811256","28512","NKIRAS1","NM_020345","NM_020345","","HSG00221644"
"28402","10025909068","","","NM_017598","NM_017598","","HSG00205574"
"28403","10023825627","","","AA682505","non-public","","HSG00226523"
"28404","10025927083","","","BC014368","BC014368","","HSG00216039"
"28405","10023822206","1499","CTNNB1","NM_001904","NM_001904","","HSG00226484"
"28406","10025915488","","","R43330","non-public","","HSG00299167"
"28407","10023847879","140685","BTBD4","","non-public","ENSEMBLE: ENST00000245662","HSG00311359"
"28408","10025928004","","","AI204527","non-public","","HSG00399711"
"28409","10025935704","","","BG197663","non-public","","HSG00224180"
"28410","10025913897","","","AA909566","non-public","","HSG00352158"
"28411","10023815340","","","S77393","non-public","","HSG00412172"
"28412","10023822175","29902","C12orf24","NM_013300","NM_013300","","HSG00277482"
"28413","10023824675","57341","Parva","NM_020656","NM_020656","","RNG00207135"
"28414","10025903716","11321","XAB1","NM_007266","NM_007266","","HSG00216206"
"28415","10023814156","1368","CPM","NM_001874","NM_001874","","HSG00276819"
"28416","10023816999","23670","TMEM2","NM_013390","NM_013390","","HSG00260696"
"28417","10023837307","3219","HOXB9","NM_024017","NM_024017","","HSG00297673"
"28418","10023816260","4091","SMAD6","NM_005585","NM_005585","","HSG00290689"
"28419","10025934310","","","AI863608","non-public","","HSG00283217"
"28420","10025935428","284355","TPRX1","AK097640","AK097640","","HSG00308282"
"28421","10025924602","","","BC030750","non-public","","HSG00207778"
"28422","10023817554","4259","MGST3","NM_004528","NM_004528","","HSG00208033"
"28423","10025933816","","","AK094343","non-public","","HSG00350580"
"28424","10025934039","","","AK025202","AK025202","","HSG00314642"
"28425","10023841656","90693","","NM_138771","NM_138771","","HSG00249952"
"28426","10023828770","","","X99687","X99687","","HSG00252347"
"28427","10023818070","391","RHOG","NM_001665","NM_001665","","HSG00274176"
"28428","10023827241","55422","ZNF331","NM_018555","non-public","","HSG00307512"
"28429","10023838715","80328","ULBP2","NM_025217","NM_025217","","HSG00243373"
"28430","10025931740","","","BC015776","BC015776","","HSG00426336"
"28431","10023822347","375759","C9orf50","NM_199350","non-public","","HSG00262761"
"28432","10023830990","2775","GNAO1","AL512686","AL512686","","HSG00295626"
"28433","10025911838","54221","SNTG2","NM_018968","NM_018968","","HSG00213595"
"28434","10023838756","","","","non-public","ENSEMBLE: ENST00000300734","HSG00270882"
"28435","10023826284","51029","C1orf121","NM_016076","NM_016076","","HSG00205263"
"28436","10023808914","2641","GCG","NM_002054","NM_002054","","HSG00213427"
"28437","10025934365","","","AK094210","AK094210","","HSG00222880"
"28438","10023810580","8832","CD84","NM_003874","NM_003874","","HSG00206866"
"28439","10023812309","","","BE549953","BE549953_RC","","HSG00238416"
"28440","10023839707","","","AK057829","AK057829","","HSG00229902"
"28441","10025906926","84376","HOOK3","NM_032410","NM_032410","","HSG00259375"
"28442","10025918496","","","XM_092155","XM_092155","","HSG00364352"
"28443","10025904940","56946","C11orf30","NM_020193","NM_020193","","HSG00271029"
"28444","10023842419","55370","PPP4R1L","AF119843","AF119843","","HSG00310119"
"28445","10023809602","7169","TPM2","NM_003289","NM_003289","","HSG00263173"
"28446","10025929721","","","XM_069912","XM_069912","","HSG00362910"
"28447","10023816705","","","BF437860","non-public","","HSG00240085"
"28448","10026390244","8805","TRIM24","NM_003852","NM_003852","","HSG00248612"
"28449","10023834221","57691","KIAA1586","AB046806","AB046806","","HSG00244959"
"28450","10023812398","2294","FOXF1","NM_001451","NM_001451","","HSG00295390"
"28451","10025917758","85371","","AB051443","AB051443","","HSG00314874"
"28452","10025917897","","","AI521323","non-public","","HSG00252867"
"28453","10025909832","51479","ANKFY1","NM_016376","NM_016376","","HSG00301392"
"28454","10025914976","","","AW812193","non-public","","HSG00250153"
"28455","10023814339","6456","SH3GL2","NM_003026","NM_003026","","HSG00261938"
"28456","10025905570","117247","SLC16A10","NM_018593","NM_018593","","HSG00244608"
"28457","10023848785","","","AK056146","AK056146","","HSG00270113"
"28458","10023825273","3290","HSD11B1","NM_005525","NM_005525","","HSG00205774"
"28459","10025908886","10380","BPNT1","NM_006085","NM_006085","","HSG00209960"
"28460","10025923176","390777","","XM_372663","non-public","","HSG00299125"
"28461","10023807985","7054","TH","NM_000360","NM_000360","","HSG00273295"
"28462","10023814664","7132","TNFRSF1A","NM_001065","NM_001065","","HSG00282331"
